"","name","mean_ndci_fall","mean_ndci_spring","mean_ndci_summer","mean_ndci_winter","min_ndci_fall","min_ndci_spring","min_ndci_summer","min_ndci_winter","max_ndci_fall","max_ndci_spring","max_ndci_summer","max_ndci_winter"
"148","Harry S. Truman Lake",0.0604412480462638,0.0211747860241097,0.0590898142065399,0.014088253584822,-0.0355476205209672,-0.0635358459797277,-0.0153275672652565,-0.0961997236502018,0.12385195959018,0.0733924050736102,0.102830869354415,0.154088659921696
"149","Hartwell Lake",-0.0196331121576861,-0.0109674336947272,-0.0070934874405217,-0.0273020339909265,-0.0949682854016247,-0.0878606733813706,-0.0749590179297005,-0.123195495263626,0.069400358401649,0.0410451128190739,0.0781662213412605,0.25472669046783
"150","Hensley Lake",0.0297031304157131,0.037661423502154,0.0208946358159115,-0.0197805550859879,-0.0864906953518872,-0.154897801826661,-0.170387623357678,-0.0858899117160242,0.290171738474643,0.388443603585597,0.137053712844825,0.0524786695092947
"151","Heyburn Lake",0.00292858832024182,0.00730760391757578,0.0394134822034507,-0.0655264719928106,-0.0704465791823213,-0.0540536990019153,0.016377316305288,-0.109930335176853,0.0591323255156815,0.0908320300407398,0.0815122296668857,0.0211663066954644
"152","Highway 75 Reservoir",0.116103241781878,0.0295234287615327,0.181210199253322,0.021781576194553,0.0349783677565302,-0.0295338985069296,0.0949368800974684,-0.0207373884763885,0.196432706758877,0.148452099120397,0.289338813820108,0.0455551073790228
"153","Hills Creek Lake",0.0329519444356692,-0.0504875622873955,-0.027644661630703,0.0136669936171828,-0.0566191278866305,-0.179895602445937,-0.0701934365959678,-0.0368031195851119,0.0980833531524119,0.0868719396183965,0.0172520661225305,0.0519104371242696
"154","Hillsdale Lake",0.079848259975393,0.00715094664016221,0.0873270298183984,-0.0416186327464229,-0.0693367572104358,-0.0330781098936528,-0.036899521968124,-0.119035809854821,0.190039240994223,0.0491105802768765,0.168718827628299,0.0272560376973617
"155","Holmes Lake",0.121451492723087,-0.00409145209926676,0.160934083987659,-0.0147975795616365,-0.129358954109869,-0.203141436825054,0.0357245402711609,-0.140835418892066,0.275841725021143,0.0626917584301432,0.42748355155578,0.0629206390728383
"156","Holt Lake",0.018682484297967,-0.00272317736065493,0.0376687230902759,-0.0567684189234362,-0.176488462810153,-0.0803290824602776,-0.0146161273509623,-0.227198080146888,0.163353269273646,0.0521921360472371,0.0905305658756433,0.0307278318148853
"157","Homme Lake",0.0974164796437805,0.00273025817354422,0.0826942288613089,-0.0163218968424371,-0.249137117477174,-0.138205334706514,0.0210025172336905,-0.0568099878078716,0.233834117064732,0.0577092605796899,0.231735351369002,0.0195907006183897
"158","Hords Creek Lake",0.0840822349087465,0.0142391819657238,0.0534382464819452,0.0119815366299621,0.0270008212692266,-0.0702351414269291,-0.0367666979047199,-0.0634219417861269,0.142586427005179,0.056875458673054,0.119445122756165,0.107240767618126
"159","Howard A. Hanson Reservoir",0.0590472271542406,-0.0284862966961207,-0.0029519793026228,0.0335260043123909,-0.087496161935573,-0.406291775025625,-0.103325864863475,-0.171945903322274,0.171677952072212,0.0652708490543745,0.0938277621408737,0.0803543873960822
"160","Hugo Lake",0.0034678992638041,0.00615021063108462,0.0165937381195758,0.0103965030007015,-0.026949071586702,-0.0265363923299071,-0.00481910909673498,-0.0239222747390153,0.0340402722901506,0.0288476436371147,0.0458348242394024,0.0344474684021494
"161","Hulah Lake",0.0357603346378253,0.0654468324643577,0.0678893050728843,0.0526097100024885,-0.0544324642071076,0.0319050391262038,0.00492940980205768,-0.0421686892960623,0.0979491382733869,0.69927482610626,0.403561946097984,0.681761618368591
"162","Isabella Lake",0.0100580408550505,-0.0237374718851509,0.0534034981831932,0.0325821124863955,-0.0968877471727915,-0.172517392953284,-0.102131294476358,-0.0391008798179798,0.085436215309289,0.121926515714917,0.378358330264604,0.160767108655677
"163","J. Edward Roush Lake",0.158760825477948,0.0933413358641797,0.141019788231626,0.0218152572799251,0.0290867073912664,0.0222471004418906,0.104966717869944,-0.00704936207648656,0.244924065354577,0.293214992207101,0.197033850196371,0.0542541490520189
"164","J. Percy Priest Lake",0.0431238683594389,0.0294144086492905,0.0282973585798727,0.0249643841367624,-0.0276929126231372,-0.0182253310025033,-0.00499429528467294,-0.0480208104299305,0.105272686736353,0.0831565029831642,0.0892355816798799,0.147137852062151
"165","J. Strom Thurmond Lake",-0.00397505291373627,-0.00120565180743976,0.0139716778238611,-0.0428509320020158,-0.0882132211161775,-0.0623725295722276,-0.0167297250163319,-0.119089691426732,0.0539924809907003,0.0579728851388899,0.0733994191327245,0.032368370723988
"166","Jennings Randolph Lake",-0.0203643804019641,-0.0381638501410615,0.0293047992920685,-0.0868364057199647,-0.166668907341305,-0.189631296511111,-0.0743604404615408,-0.159648403746256,0.0506855458942313,0.108305578334789,0.078441312097328,-0.0108493243644828
"167","Jim Chapman Lake",0.0764426251797021,0.0253004326930837,0.0705655533213804,0.0171190613538071,0.026298295731533,-0.0471325608601671,0.0220245014525187,-0.02954674694765,0.135120546735246,0.113643896069809,0.124712779655371,0.0657844293615608
"168","Joe Pool Lake",0.0270109198707786,-0.0262635804691423,0.0175884385265941,-0.0672198409405989,-0.0713765255442327,-0.127847043699586,-0.0964364785065785,-0.15911350376404,0.0732238487626492,0.0590418152257295,0.108123251911146,0.0505094642631091
"169","John H. Kerr Reservoir",0.00942368162646696,-0.0143231605499088,0.0230324978475649,-0.0375370556155465,-0.0810438228232051,-0.124734255377527,-0.0493145765826915,-0.130132995964746,0.480612910428953,0.678299583512854,0.116583569651616,0.104873665551673
"170","John Martin Reservoir",0.0949115038620681,0.0322051609363149,0.0655086457605994,0.0150070155808332,0.0105363047963188,-0.111194567282304,-0.000398233827810029,-0.0409876023596383,0.169944660553411,0.126408984822861,0.241701729780271,0.0521583192788324
"171","John Redmond Reservoir",0.0679284249666694,0.033919199579609,0.0495615943270435,-0.0124672826724613,0.0125820985963106,-0.0151886439928776,-0.00326335804847268,-0.084918633695178,0.128788944539804,0.072058685170275,0.0939676838741134,0.0503432859856532
"172","John W. Flannagan Reservoir",0.0261811681007076,0.0120297056058725,0.0494385757671148,0.0130108077273936,-0.0467744852190633,-0.0662470579483985,-0.152133954918871,-0.0617764500424741,0.0803218835329284,0.0943336208559417,0.243663440423682,0.0728835173666917
"173","Kanopolis Lake",0.0380980861880836,0.0312301863499299,0.0700630419080576,0.00497921604247533,-0.0293644230246936,-0.0125431181268414,-0.00711033104558615,-0.0711969766739794,0.0835914284177201,0.0798446289802981,0.12267125763363,0.0692809317360123
"174","Kaw Lake",0.0737841929414199,0.0588943118843808,0.0865540452227228,0.00565305270253606,0.000974111582484096,-0.0256763300192383,0.046201805336929,-0.093425451645959,0.146763362247099,0.173158449060767,0.139793176062344,0.150589718861277
"175","Kettle Creek Lake",-0.00026901554985816,0.0284320816577881,0.0528256867143983,-0.00568118892750225,-0.158583391139212,-0.0980532479614732,-0.0396025323859382,-0.171461272153445,0.293956043956044,0.0952139984891854,0.131187104412368,0.0775585282322098
"176","Keystone Lake",0.182859940152689,0.0497990825889034,0.107373147865375,0.0477869782112236,0.00417953008888326,-0.121981113714149,0.0272570290638493,-0.12748715494359,0.720090453618488,0.146970056397967,0.342085693014743,0.245299986697442
"177","Lac Qui Parle Lake",0.107059454804919,0.0197141867727573,0.149276243339257,0.00885401472535352,-0.0243894221947402,-0.0520621955144002,0.0248969965488497,-0.035210708610799,0.361495753084198,0.212741533695646,0.248373213746546,0.100267833863997
"178","Lake Allatoona",0.0196717904451517,-0.0271821054959109,0.0102224621147415,-0.0509778407810792,-0.0547616075453697,-0.142503896888342,-0.0700980975944614,-0.153167822563679,0.0969167873382334,0.0721669110152304,0.0735844406610277,0.0645642114050819
"179","Lake Ashtabula",0.0323921683500383,0.0119854747516265,0.0942294213619066,0.0117070114590164,-0.130935074274299,-0.0722691452895105,0.0327269747027237,-0.00134369985975129,0.176143224926867,0.0769472547162489,0.209598064719874,0.0333313052933404
"180","Lake Barkley",0.0780778824229604,0.0463616296253831,0.0837580927820829,0.00745406673359221,-0.0511295128619094,-0.0238878181224428,0.0319024717347151,-0.100887516935346,0.173062538439318,0.145820482503298,0.171850937943549,0.114049148851573
"181","Lake Bonneville",-0.0242588676992995,-0.0234399080232192,-0.0120694242673133,-0.0105782811781186,-0.113871816384068,-0.158275259274314,-0.100910747018611,-0.0951953217896632,0.0492204804364383,0.0743215207296646,0.0771454583807992,0.0590494091644224
"182","Lake Bryan",-0.00268104124301442,-0.0802649831416404,-0.0232593640033502,-0.0562484951188007,-0.234795031553176,-0.277099096404653,-0.0872061714688725,-0.310721206880456,0.21521918406131,0.0530795233101801,0.132686760474577,0.0412083798735519
"183","Lake Celilo",-0.0135972587790471,-0.0210904652207806,-0.0279341791051319,0.0509856362725833,-0.0955062434316825,-0.155601143958937,-0.0856335651399637,-0.172540717919306,0.0972562866247535,0.0803038904983715,0.0181279786737368,0.81326164874552
"184","Lake Clementine",-0.00144863547594461,-0.125890670908713,-0.0649576658059743,-0.00623791274012845,-0.134414415507027,-0.488719178775633,-0.249846400245835,-0.110788661805757,0.176781436007572,0.0219922380336352,0.0910929668445782,0.0647457313382296
"185","Lake Cumberland",-0.00809836877543165,-0.0517846701913995,0.025196817068457,-0.0528930924807532,-0.143833869336626,-0.194302056534472,-0.0477087256748273,-0.183689956862084,0.173417197596241,0.103181577657697,0.158968206358728,0.0931277537389661
"186","Lake Francis Case",-0.0817252364076869,-0.0172142793956155,-0.0117836941330788,-0.0095633492351563,-0.228063169845108,-0.218558331477076,-0.173042794142557,-0.196879783066029,0.636163175303197,0.107402031930334,0.0865481734135312,0.151069813783666
"187","Lake Greeson",0.0840181694429769,0.00222835276679554,0.0527576341349962,-0.00867608317509038,-0.0101951843899246,-0.106024937641696,-0.0135957822052501,-0.111628858142937,0.196908852788884,0.0622371229077336,0.143204113549121,0.107121116325494
"188","Lake Herbert G West",0.0202324945785685,-0.0524727617214858,-0.0138577974223555,-0.00742033042204194,-0.258910673652885,-0.175867079018354,-0.0883256274654909,-0.315065336370006,0.721850515882488,0.0512180508713996,0.0635565856344456,0.798348002613362
"189","Lake Kaweah",0.028611040317197,-0.0701676434714199,-0.0338475332377636,-0.0357672996065505,-0.208478590766503,-0.211051248019722,-0.146053653272587,-0.0784346968978538,0.178253687210169,0.0407959330683157,0.0279489849747198,0.00763889859300784
"190","Lake Koocanusa",-0.0397896330088439,-0.0190507044288124,-0.0626197447284319,6.92228140170312e-05,-0.498544698544699,-0.210648361350058,-0.198280451248396,-0.0607231314472045,0.0930360696218217,0.0464023308133164,0.0190281939364391,0.0423659110998509
"191","Lake Mendocino",-0.139810769755557,-0.0618489423992737,-0.169119994070284,-0.0642242117194209,-0.259892020333193,-0.177346909723707,-0.345761716352318,-0.157895184983861,0.0133075243696079,0.0216056710646813,-0.027287440509554,0.0308734230049415
"192","Lake Merrisach/Arkansas Post Canal/Pool 2",0.0796705773103377,0.0358642274947823,0.0606569913134362,0.0574779755423293,0.0194076598450283,-0.0128814815381869,0.0331140752310857,-0.0217719184975476,0.229387609721531,0.125740187973413,0.130064101198097,0.269220440365119
"193","Lake Moomaw",-0.0106570797652969,-0.0107432178202229,0.0200129021979454,-0.0135119242373727,-0.13874867574088,-0.152965931610927,-0.115674398181404,-0.173253727366427,0.0763800909177472,0.116445624226814,0.0907051548099123,0.107748176480499
"194","Lake O' The Pines",0.10453161618003,0.0453159373322085,0.067832093698586,0.040968122529468,-0.00282220131702735,-0.0563745690109474,0.00561011098600991,-0.0169692855930765,0.238193711930834,0.111695277193029,0.148654159798612,0.0942469833887742
"195","Lake Oahe",-0.0361783115421664,0.0101108943563903,0.0177644920517874,-0.00319917990143268,-0.208568572721943,-0.105314416094976,-0.109692286910308,-0.199952609077107,0.274035590242544,0.0868187731445142,0.150602114589401,0.0500586509989593
"196","Lake Okeechobee",0.101064333583248,0.0650250888850152,0.112196772218883,0.0758167101146859,-0.95359791262784,0.0188283370073301,-0.016378567457807,-0.0095566348112172,0.382450599606078,0.200087888428307,0.516745468412548,0.248865032679235
"197","Lake Ouachita",0.0319806031385522,-0.0120149121478354,0.030159702263177,-0.0318998886800489,-0.0343546889507892,-0.145734381708524,-0.0217359200784438,-0.137737605827433,0.0968529805130676,0.0451145298601947,0.0597384189134461,0.0331599705409175
"198","Lake Pend Oreille",-0.00567700368726982,-0.0252662557385881,-0.0201625654804484,0.00400557497378834,-0.132224890980724,-0.146700166411581,-0.17321689451936,-0.0959309078724952,0.06219773211311,0.0294111612982727,0.0289730236242396,0.0385234203082125
"199","Lake Ray Roberts",0.017340295177095,-0.00224986844230954,0.0265290367233606,-0.048236880970034,-0.0972840450554279,-0.106590083992415,-0.0234068450618517,-0.155503934418153,0.18384995617621,0.0475753982977484,0.0857382317245192,0.062955067689156
"200","Lake Red Rock",0.0904173095458403,0.0386408317430065,0.104714793236449,0.0214873282492899,0.00725266002320837,-0.0408619575560747,0.0443480518630723,-0.0470844969268399,0.186432203969497,0.0983443455072117,0.17070657070688,0.101959265201568
"201","Lake Sacajawea",-0.0624080136273123,-0.0593807621317771,-0.0782039416790288,-0.090196313948482,-0.285977469338362,-0.200274910981365,-0.207950602253663,-0.289743180361292,0.0385357960065222,0.0514531570351576,0.0123588091856547,0.0364888774796353
"202","Lake Sakakawea",-0.0659368260252949,0.0157748892904113,0.000557247844707818,-0.0257217777393938,-0.43158531230165,-0.138340601788798,-0.125535185229567,-0.368029334318436,0.0751368136733659,0.146014252866043,0.172407740946844,0.0796271259925047
"203","Lake Seminole",0.0395089154047029,0.00936039246337935,0.0482138116912249,-0.0473676084748114,-0.092498767893812,-0.0615007322024333,-0.0684063373718547,-0.146959817849226,0.171663145265395,0.123801725607747,0.151634959472583,0.104546101029722
"204","Lake Sharpe",-0.0947028319878978,-0.0451944982158144,-0.0307980548787594,-0.0242340721736589,-0.225883350609157,-0.169091996615196,-0.105480591594807,-0.178903443666641,0.0504098382245187,0.156344790223207,0.0629730767980752,0.0451393574791628
"205","Lake Shelbyville",0.120633509563771,0.0603386848201597,0.118518624345819,0.0329808458190116,0.0347798610809662,0.013628805905546,0.0449308075210491,-0.00499200467543857,0.17367499187655,0.0875095119034675,0.211918967003436,0.094796455346441
